471,3.5616033324255767
472,3.550665030403604
473,3.5145481193463075
474,3.448957825997597
475,3.3785200485049356
476,3.331104201786294
477,3.28949228078496
478,3.2196771811886267
479,3.1547412507298116
480,3.135019671058619
481,3.146511660943914
482,3.1534385467707327
483,3.1483494069754787
484,3.156536661242713
485,3.1650213229635833
486,3.1723516985735536
487,3.2155509632814425
488,3.2897281070453808
489,3.3530280349288084
490,3.3836753726851185
491,3.3815319835292446
492,3.3830502985001374
493,3.43240397720363
494,3.4979487263552995
495,3.519202402563849
496,3.477029266141243
497,3.4006529621592145
498,3.4243479281366906
499,3.7956619969190273
500,4.387514945605997
501,4.595835502064737
502,4.256311607352198
503,3.695538176881594
504,3.328848965003739
505,3.1545707769359157
506,3.0510231565134704
507,3.1017034883510224
508,3.6130633776319083
509,4.511172281148807
510,4.947983735719275
511,4.724586403391221
512,4.458239563051764
513,4.2484627030389674
514,3.9636469446945464
515,3.6844388208424603
516,3.6295977720042725
517,3.7037913319426563
518,3.70427854331063
519,3.5067084560103567
520,3.161410050466017
521,2.971561834892886
522,3.014281698392706
523,3.1773109578557914
524,3.3596348552943294
525,3.573759873104784
526,3.734111679682499
527,3.6473296791830583
528,3.4869539724848173
529,3.4228057806818444
530,3.4404100046301025
531,3.520469198856065
532,3.670860919420385
533,3.8944926510232563
534,4.106862981290196
535,4.185726243982124
536,4.224295340578581
537,4.33256806748809
538,4.490739156979817
539,4.646607428328149
540,4.790473559013371
541,4.832047861832642
542,4.625794212048009
543,4.189931473989258
544,3.7463290419520394
545,3.4683415042402403
546,3.357531842281785
547,3.36008020686464
548,3.388806233749622
549,3.4444941313574153
550,3.5401536365876085
551,3.6505641432728004
552,3.7441478296453488
553,3.818591627144526
554,3.9422657844612385
555,4.003815882555605
556,3.7922638470636105
557,3.5475635542506145
558,3.430327109748382
559,3.4469283288278856
560,3.7099149813535113
561,4.278604625024401
562,4.861084183109088
563,5.071088757175858
564,4.882108708643738
565,4.4703829526378245
566,4.059874016252395
567,3.8256930880326117
568,3.773968173186609
569,3.8152912396274186
570,3.863650523362854
571,3.829014206556904
572,3.623025604782913
573,3.322448892451277
574,3.0921769368676983
575,3.005335274030311
576,3.0355147824645576
577,3.147978760499348
578,3.266967572535794
579,3.338517081173791
580,3.3803655536708592
581,3.4067765349074772
582,3.4035259741067447
583,3.388699206608691
584,3.394608609619665
585,3.4194287710055615
586,3.436615192127473
587,3.433848106147753
588,3.4246475701046992
589,3.410030114455
590,3.387229870497964
591,3.3566435569497868
592,3.3211303694682277
593,3.3079292398355746
594,3.3330296696397537
595,3.3693525763876258
596,3.3882164369195924
597,3.384116447319748
598,3.392514406730217
599,3.445398196916943
600,3.50750464176968
601,3.5058926771959804
602,3.4214999665976777
603,3.3201874063867036
604,3.256797722942733
605,3.3349990617304277
606,3.6199296329356763
607,3.9847292640474037
608,4.271370817391438
609,4.461395978119095
610,4.586224083132429
611,4.6669619568101375
612,4.691628787002519
613,4.647723121654739
614,4.558434801155368
615,4.407448016803079
616,4.250791839882682
617,4.292736677514151
618,4.516671604917224
619,4.7374347300646775
620,4.839600798558865
621,4.842715029255249
622,4.784826466891874
623,4.653468763144325
624,4.477693720075153
625,4.389892324422101
626,4.324756312797872
627,3.9772527496157006
628,3.5229488981291937
629,3.247228639158058
630,3.157923452831314
631,3.176242004725489
632,3.2412254974078234
633,3.2804825637722272
634,3.266141956303618
635,3.275830855566907
636,3.347144422862436
637,3.4243927265083904
638,3.416843038493262
639,3.3297945014035872
640,3.3055758495306318
641,3.35482272731625
642,3.3850507511419474
643,3.330019602479881
644,3.2053730010227657
645,3.104193409201459
646,3.0812085104357636
647,3.1158845186064195
648,3.1800980593503834
649,3.378944818264804
650,3.781008479533594
651,4.180411299935676
652,4.375518994495183
653,4.410149829407178
654,4.433125497484367
655,4.497710203855716
656,4.586799474818553
657,4.660477633652361
658,4.707021481221559
659,4.746672649738541
660,4.796750866487352
661,4.85841553927099
662,4.922410364431354
663,4.949220494442841
664,4.887513811432578
665,4.710249893526495
666,4.411877469222908
667,4.038658142357887
668,3.6569546075650465
669,3.332174739208465
670,3.1708030188817427
671,3.09211416810409
672,3.035546727267333
673,2.978794819496983
674,2.9227166105655495
675,2.9053946334590792
676,2.948586157300844
677,3.0056270271909056
678,3.0273220397441785
679,3.0741003635652735
680,3.14524032526705
681,3.2014883903799785
682,3.250613561218406
683,3.30474381874021
684,3.3512057024234965
685,3.3657588689684577
686,3.3475035206542554
687,3.3125877446395897
688,3.2678940182532727
689,3.2361598592022434
690,3.2562750308885686
691,3.3245415996841596
692,3.3838153422060904
693,3.4072581647861413
694,3.414427888559523
695,3.435379212166364
696,3.5522787479121742
697,3.7862547356264207
698,4.044559233143724
699,4.23750223111314
700,4.320180860225815
701,4.238173644868057
702,4.008520545385704
703,3.7286915061776478
704,3.498398053916291
705,3.349120079040288
706,3.263461562657569
707,3.2209658287224254
708,3.2128889497541233
709,3.2251129733910346
710,3.2416518177225515
711,3.251437665287872
712,3.2451250952356063
713,3.2255502768944426
714,3.204317541902118
715,3.190701488810852
716,3.1814407312675357
717,3.167471509772401
718,3.1452254889824474
719,3.119634287115458
720,3.109670903976957
721,3.130763087630587
722,3.160868620532691
723,3.211645584503035
724,3.430776655929058
725,3.899526403665314
726,4.3723395236571285
727,4.529815416040101
728,4.392745262448578
729,4.110186338137277
730,3.703037144438061
731,3.34492248953048
732,3.226445607151393
733,3.212471458037596
734,3.1898191558317817
735,3.1700768464739086
736,3.1580151493790662
737,3.1932621907380527
738,3.377545327631602
739,3.721511530775616
740,4.0166604814808196
741,4.153572803250382
742,4.245982328034817
743,4.3535522210189175
744,4.467002694537911
745,4.596190321218652
746,4.737817528723075
747,4.87129454762047
748,4.993349343850507
749,5.125908167959063
750,5.292164662539209
751,5.445558549965872
752,5.4273184028250245
753,5.014744503291801
754,4.3095887827464185
755,3.7971340973349768
756,3.5894208069896623
757,3.6102488753442206
758,3.818169913761258
759,4.110610053038704
760,4.424355874512775
761,4.57850810345561
762,4.529461478708397
763,4.256613957712886
764,3.833049115968715
765,3.611953745955107
766,3.642100456786771
767,3.5827869421252
768,3.3804292696902043
769,3.3357398307538935
770,3.3597135205898727
771,3.3262422733796964
772,3.2704872160129765
773,3.221092113086134
774,3.1914452576959973
775,3.188282519660164
776,3.1890823505450463
777,3.157291558681281
778,3.115570777069819
779,3.129990503696879
780,3.209853463814297
781,3.2814768587296
782,3.2624565069075704
783,3.1634386293429024
784,3.0715732021707494
785,3.0660087411018244
